LOINC_NUMBER,COMPONENT,CODE_SYSTEM,CODE_VALUE,AnswerListId,AnswerListName,ANSWER_CODE,SEQUENCE_NO,ANSWER_STRING
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",A2,19,"Stage IA2"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",A1,20,"Stage IA1"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",0S,21,"Stage 0is"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",0A,22,"Stage 0A"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",0,23,"Stage 0"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",99,24,Unknown
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",88,25,"Not applicable (no AJCC staging scheme)"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",IC,26,"Stage IC"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",1E,27,"Stage IE"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",2A1,28,"Stage 2A1"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",2A2,29,"Stage 2A2"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",2E,30,"Stage IIE"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",2S,31,"Stage IIS"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",3C1,32,"Stage 3C1"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",3C2,33,"Stage 3C2"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",3E,34,"Stage IIIE"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",3S,35,"Stage IIIS"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",4E,36,"Stage IVE"
21902-2,"Stage group.pathology",NAACCR_ID,910,LL234-6,"CR_910_Tumor stage group",4S,37,"Stage IVS"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",0,1,None
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",1,2,"E (extranodal lymphoma)"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",2,3,"S (spleen, lymphomas)"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",3,4,"M (multiple primaries)"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",4,5,"Y (multi-modality)"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",5,6,"E & S"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",6,7,"M & Y"
21903-0,Descriptor.pathology,NAACCR_ID,920,LL235-3,"CR_920_Pathology descriptor",9,8,Unknown
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",0,1,"Not staged"
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",1,2,"Managing physician"
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",2,3,Pathologist
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",3,4,"Other physician"
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",4,5,"Combo 1, 2, or 3"
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",5,6,Registrar
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",6,7,"Combo 5 + 1, 2, or 3"
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",7,8,Other
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",8,9,"Staged, NOS"
21904-8,Stager.pathology,NAACCR_ID,930,LL236-1,"CR_930_Pathology stager",9,10,"Unknown if Staged"
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",X,1,TX
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",IS,2,Tis
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",A,3,Ta
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",4D,4,T4d
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",4C,5,T4c
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",4B,6,T4b
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",4A,7,T4a
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",4,8,T4
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",3C,9,T3c
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",3B,10,T3b
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",3A,11,T3a
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",3,12,T3
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2C,13,T2c
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2B,14,T2b
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2A,15,T2a
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2,16,T2
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1M,17,T1mic
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1C,18,T1c
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",B2,19,T1b2
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",B1,20,T1b1
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1B,21,T1b
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",A2,22,T1a2
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",A1,23,T1a1
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1A,24,T1a
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1,25,T1
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",0,26,T0
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",SD,27,"Tid pd"
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",SU,28,"Tis pu"
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",88,29,"Not applicable (no AJCC staging scheme)"
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1D,30,T1d
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",1mi,31,T1mi
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2a1,32,T2a1
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2a2,33,T2a2
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",2D,34,T2d
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",3D,35,T3d
21905-5,"Primary tumor.clinical",NAACCR_ID,940,LL237-9,"CR_940_Clinical tumor staging",4E,36,T4e
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging","",0,N
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",1A,1,N1a
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",0,2,N0
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",2B,3,N2b
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",3C,4,N3c
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",3B,5,N3b
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",3A,6,N3a
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",2C,7,N2c
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",2A,8,N2a
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",2,9,N2
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",1B,10,N1b
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",1,11,N1
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",3,12,N3
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",88,13,"Not applicable (no AJCC staging scheme)"
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",NX,14,NX
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",01-,15,N0I-
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",01+,16,N0I+
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",0m-,17,N0M-
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",0m+,18,N0M+
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",0A,19,N0a
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",0B,20,N0b
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",1C,21,N1c
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",1mi,22,N1mi
21906-3,"Regional lymph nodes.clinical",NAACCR_ID,950,LL238-7,"CR_950_Clinical lymph node staging",4,23,N4
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",X,1,MX
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",1C,2,M1C
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",1B,3,M1B
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",1A,4,M1A
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",1,5,M1
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",0,6,M0
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",88,7,"Not applicable (no AJCC staging scheme)"
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",0+,8,M0+
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",0I+,9,M0I+
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",1D,10,M1d
21907-1,"Distant metastases.clinical",NAACCR_ID,960,LL239-5,"CR_960_Clinical metastasis staging",1E,11,M1e
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4B,1,"Stage IVB"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4A,2,"Stage IVA"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4,3,"Stage IV"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3C,4,"Stage IIIC"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3B,5,"Stage IIIB"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3A,6,"Stage IIIA"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3,7,"Stage III"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2C,8,"Stage IIC"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2B,9,"Stage IIB"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2A,10,"Stage IIA"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2,11,"Stage II"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",1A,12,"Stage IA"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",1,13,"Stage I"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",A2,14,"Stage T1A2"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4C,15,"Stage IVC"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",1C,16,"Stage IC"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",0S,17,"Stage 0is"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",0A,18,"Stage 0A"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",0,19,"Stage 0"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",1B,20,"Stage T1B"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",99,21,"Recurrent, unstaged, unknown, Stage X"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",A1,22,"Stage T1A1"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",B2,23,"Stage T1B2"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",B1,24,"Stage T1B1"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",88,25,"Not applicable (no AJCC staging scheme)"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",OC,26,Occult
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",1E,27,"Stage IE"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",1S,28,"Stage IS"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2A1,29,"Stage IIA1"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2A2,30,"Stage IIA2"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2E,31,"Stage IIE"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",2S,32,"Stage IIS"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3C1,33,"Stage IIIC1"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3C2,34,"Stage IIIC2"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3E,35,"Stage IIIE"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",3S,36,"Stage IIIS"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4A1,37,"Stage IVA1"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4A2,38,"Stage IVA2"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4E,39,"Stage IVE"
21908-9,"Stage group.clinical",NAACCR_ID,970,LL240-3,"CR_970_Clinical staging group",4S,40,"Stage IVS"
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",1,1,None
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",2,2,"E (Extranodal, lymphomas only)"
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",6,3,"E & S (Extranodal and spleen)"
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",3,4,"S (Spleen, lymphomas only)"
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",5,5,"Y (Classification during or after initial multimodality ther"
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",8,6,Unknown
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",4,7,"M (Multiple primary tumors in a single site)"
21909-7,Descriptor.clinical,NAACCR_ID,980,LL241-1,"CR_980_Clincial staging descriptor",7,8,"M & Y (Multiple primary tumors and initial multimodality the"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",0,1,"Not staged"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",1,2,"Managing physician"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",2,3,Pathologist
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",3,4,"Other physician"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",4,5,"Any combination of 1, 2, or 3"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",5,6,Registrar
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",6,7,"Any combination of 5 with 1, 2, or 3"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",7,8,Other
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",8,9,"Staged, individual not specified"
21910-5,Stager.clinical,NAACCR_ID,990,LL57-1,"CR_1040_Cancer stager",9,10,Unknown
21911-3,"Primary tumor.other",NAACCR_ID,1000,LL53-0,CR_1000,88,1,N/A
21912-1,"Regional lymph nodes.other",NAACCR_ID,1010,LL53-0,CR_1000,88,1,N/A
21913-9,"Distant metastases.other",NAACCR_ID,1020,LL53-0,CR_1000,88,1,N/A
21914-7,"Stage group.other",NAACCR_ID,1030,LL56-3,CR_1030,99,1,Unknown
21914-7,"Stage group.other",NAACCR_ID,1030,LL56-3,CR_1030,88,2,N/A
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",0,1,"Not staged"
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",1,2,"Managing physician"
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",2,3,Pathologist
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",3,4,"Other physician"
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",4,5,"Any combination of 1, 2, or 3"
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",5,6,Registrar
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",6,7,"Any combination of 5 with 1, 2, or 3"
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",7,8,Other
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",8,9,"Staged, individual not specified"
21915-4,Stager.other,NAACCR_ID,1040,LL57-1,"CR_1040_Cancer stager",9,10,Unknown
21916-2,Descriptor.other,NAACCR_ID,1050,LL58-9,"CR_1050_Descriptor stage",0,1,None
21916-2,Descriptor.other,NAACCR_ID,1050,LL58-9,"CR_1050_Descriptor stage",1,2,"E (Extranodal, lymphomas only)"
21916-2,Descriptor.other,NAACCR_ID,1050,LL58-9,"CR_1050_Descriptor stage",2,3,"S (Spleen, lymphomas only)"
21916-2,Descriptor.other,NAACCR_ID,1050,LL58-9,"CR_1050_Descriptor stage",3,4,"M (Multiple primary tumors in a single site)"
21916-2,Descriptor.other,NAACCR_ID,1050,LL58-9,"CR_1050_Descriptor stage",4,5,"Y (Classification during or after initial multimodality ther"
21916-2,Descriptor.other,NAACCR_ID,1050,LL58-9,"CR_1050_Descriptor stage",5,6,"E & S (Extranodal and spleen)"
