TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR,means_missing,item
TUMOR,CENSUS_IND_CODE19702000,249,249=glass and glass product manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,257,"257=cement, concrete, lime, and gypsum product manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,259,259=miscellaneous nonmetallic mineral product manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,267,267=iron and steel mills and steel product manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,268,268=aluminum production and processing,False,280
TUMOR,CENSUS_IND_CODE19702000,269,269=nonferrous metal production and processing,False,280
TUMOR,CENSUS_IND_CODE19702000,277,277=foundries,False,280
TUMOR,CENSUS_IND_CODE19702000,278,278=metal forgings and stampings,False,280
TUMOR,CENSUS_IND_CODE19702000,279,279=cutlery and hand tool manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,287,"287=structural metals, and boiler, tank, and shipping container manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,288,"288=machine shops; turned product; screw, nut, and bolt manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,289,"289=coating, engraving, heat treating, and allied activities",False,280
TUMOR,CENSUS_IND_CODE19702000,297,297=ordnance,False,280
TUMOR,CENSUS_IND_CODE19702000,298,298=miscellaneous fabricated metal products manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,299,299=not specified metal industries,False,280
TUMOR,CENSUS_IND_CODE19702000,307,307=agricultural implement manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,308,"308=construction, and mining and oil and gas field machinery manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,309,309=commercial and service industry machinery manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,317,317=metalworking machinery manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,318,"318=engine, turbine, and power transmission equipment manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,319,319=machinery manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,329,329=not specified machinery manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,336,336=computer and peripheral equipment manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,337,"337=communications, and audio and video equipment manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,338,"338=navigational, measuring, electromedical, and control instruments manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,339,339=electronic component and product manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,347,347=household appliance manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,349,"349=electric lighting and electrical equipment manufacturing, and other electrical component manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,357,357=motor vehicles and motor vehicle equipment manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,358,358=aircraft and parts manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,359,359=aerospace products and parts manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,367,367=railroad rolling stock manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,368,368=ship and boat building,False,280
TUMOR,CENSUS_IND_CODE19702000,369,369=other transportation equipment manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,377,377=sawmills and wood preservation,False,280
TUMOR,CENSUS_IND_CODE19702000,378,"378=veneer, plywood, and engineered wood products",False,280
TUMOR,CENSUS_IND_CODE19702000,379,379=prefabricated wood buildings and mobile homes manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,387,387=miscellaneous wood products,False,280
TUMOR,CENSUS_IND_CODE19702000,389,389=furniture and related product manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,396,396=medical equipment and supplies manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,397,"397=sporting and athletic goods, and doll, toy and game manufacturing",False,280
TUMOR,CENSUS_IND_CODE19702000,398,398=miscellaneous manufacturing,False,280
TUMOR,CENSUS_IND_CODE19702000,399,399=not specified manufacturing industries,False,280
TUMOR,CENSUS_IND_CODE19702000,407,407=motor vehicle and motor vehicle parts and supplies merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,408,408=furniture and home furnishing merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,409,409=lumber and other construction materials merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,417,417=professional and commercial equipment and supplies merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,418,418=metals and minerals merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,419,419=household appliances and electrical and electronic goods merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,426,"426=hardware, plumbing and heating equipment, and supplies merchant wholesalers",False,280
TUMOR,CENSUS_IND_CODE19702000,427,"427=machinery, equipment, and supplies merchant wholesalers",False,280
TUMOR,CENSUS_IND_CODE19702000,428,428=recyclable material merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,429,429=miscellaneous durable goods merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,437,437=paper and paper products merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,438,"438=drugs, sundries, and chemical and allied products merchant  wholesalers",False,280
TUMOR,CENSUS_IND_CODE19702000,439,"439=apparel, piece goods, and notions merchant wholesalers",False,280
TUMOR,CENSUS_IND_CODE19702000,447,447=grocery and related product merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,448,448=farm product raw material merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,449,449=petroleum and petroleum products merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,456,456=alcoholic beverages merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,457,457=farm supplies merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,458,458=miscellaneous  nondurable goods merchant wholesalers,False,280
TUMOR,CENSUS_IND_CODE19702000,459,459=not specified wholesale trade,False,280
TUMOR,CENSUS_IND_CODE19702000,467,467=automobile dealers,False,280
TUMOR,CENSUS_IND_CODE19702000,468,468=other motor vehicle dealers,False,280
TUMOR,CENSUS_IND_CODE19702000,469,"469=automotive parts, accessories, and tire stores",False,280
TUMOR,CENSUS_IND_CODE19702000,477,477=furniture and home furnishings stores,False,280
TUMOR,CENSUS_IND_CODE19702000,478,478=household appliance stores,False,280
TUMOR,CENSUS_IND_CODE19702000,479,479=electronics stores,False,280
TUMOR,CENSUS_IND_CODE19702000,487,487=building material and supplies dealers,False,280
TUMOR,CENSUS_IND_CODE19702000,488,488=hardware stores,False,280
TUMOR,CENSUS_IND_CODE19702000,489,489=lawn and garden equipment and supplies stores,False,280
TUMOR,CENSUS_IND_CODE19702000,497,497=grocery stores,False,280
TUMOR,CENSUS_IND_CODE19702000,498,498=specialty food stores,False,280
TUMOR,CENSUS_IND_CODE19702000,499,"499=beer, wine, and liquor stores",False,280
TUMOR,CENSUS_IND_CODE19702000,507,507=pharmacies and drug stores,False,280
TUMOR,CENSUS_IND_CODE19702000,508,508=health and personal care stores,False,280
TUMOR,CENSUS_IND_CODE19702000,509,509=gasoline stations,False,280
TUMOR,CENSUS_IND_CODE19702000,517,517=clothing stores,False,280
TUMOR,CENSUS_IND_CODE19702000,518,518=shoe stores,False,280
TUMOR,CENSUS_IND_CODE19702000,519,"519=jewelry, luggage, and leather goods stores",False,280
TUMOR,CENSUS_IND_CODE19702000,527,"527=sporting goods, and hobby and toy stores",False,280
TUMOR,CENSUS_IND_CODE19702000,528,"528=sewing, needlework, and piece goods stores",False,280
TUMOR,CENSUS_IND_CODE19702000,529,529=musical instrument and supplies stores,False,280
TUMOR,CENSUS_IND_CODE19702000,537,537=book stores and news dealers,False,280
TUMOR,CENSUS_IND_CODE19702000,538,538=department stores and discount stores,False,280
TUMOR,CENSUS_IND_CODE19702000,539,539=miscellaneous general merchandise stores,False,280
TUMOR,CENSUS_IND_CODE19702000,547,547=retail florists,False,280
TUMOR,CENSUS_IND_CODE19702000,548,548=office supplies and stationery stores,False,280
TUMOR,CENSUS_IND_CODE19702000,549,549=used merchandise stores,False,280
TUMOR,CENSUS_IND_CODE19702000,557,"557=gift, novelty, and souvenir shops",False,280
TUMOR,CENSUS_IND_CODE19702000,558,558=miscellaneous retail stores,False,280
TUMOR,CENSUS_IND_CODE19702000,559,559=electronic shopping,False,280
TUMOR,CENSUS_IND_CODE19702000,567,567=vending machine operators,False,280
TUMOR,CENSUS_IND_CODE19702000,568,568=fuel dealers,False,280
TUMOR,CENSUS_IND_CODE19702000,569,569=other direct selling establishments,False,280
TUMOR,CENSUS_IND_CODE19702000,579,579=not specified retail trade,False,280
TUMOR,CENSUS_IND_CODE19702000,607,607=air transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,608,608=rail transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,609,609=water transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,617,617=truck transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,618,618=bus service and urban transit,False,280
TUMOR,CENSUS_IND_CODE19702000,619,619=taxi and limousine service,False,280
TUMOR,CENSUS_IND_CODE19702000,627,627=pipeline transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,628,628=scenic and sightseeing transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,629,629=services incidental to transportation,False,280
TUMOR,CENSUS_IND_CODE19702000,637,637=Postal Service,False,280
TUMOR,CENSUS_IND_CODE19702000,638,638=couriers and messengers,False,280
TUMOR,CENSUS_IND_CODE19702000,639,639=warehousing and storage,False,280
TUMOR,CENSUS_IND_CODE19702000,647,647=newspaper publishers,False,280
TUMOR,CENSUS_IND_CODE19702000,648,"648=periodical, book, and directory publishers",False,280
TUMOR,CENSUS_IND_CODE19702000,649,649=software publishers,False,280
TUMOR,CENSUS_IND_CODE19702000,657,657=motion pictures and video industries,False,280
TUMOR,CENSUS_IND_CODE19702000,659,659=sound recording industries,False,280
TUMOR,CENSUS_IND_CODE19702000,667,667=radio and television broadcasting and cable subscription programming,False,280
TUMOR,CENSUS_IND_CODE19702000,668,668=wired telecommunications carriers,False,280
TUMOR,CENSUS_IND_CODE19702000,669,669=other telecommunications services,False,280
TUMOR,CENSUS_IND_CODE19702000,677,677=libraries and archives,False,280
TUMOR,CENSUS_IND_CODE19702000,678,678=other information services,False,280
TUMOR,CENSUS_IND_CODE19702000,679,"679=data processing, hosting, and related services",False,280
TUMOR,CENSUS_IND_CODE19702000,687,687=banking and related activities,False,280
TUMOR,CENSUS_IND_CODE19702000,688,"688=savings institutions, including credit unions",False,280
TUMOR,CENSUS_IND_CODE19702000,689,689=nondepository credit and related activities,False,280
TUMOR,CENSUS_IND_CODE19702000,697,"697=securities, commodities, funds, trusts, and other financial investments",False,280
TUMOR,CENSUS_IND_CODE19702000,699,699=insurance carriers and related activities,False,280
TUMOR,CENSUS_IND_CODE19702000,707,707=real estate,False,280
TUMOR,CENSUS_IND_CODE19702000,708,708=automotive equipment rental and leasing,False,280
TUMOR,CENSUS_IND_CODE19702000,717,717=video tape and disk rental,False,280
TUMOR,CENSUS_IND_CODE19702000,718,718=other consumer goods rental,False,280
TUMOR,CENSUS_IND_CODE19702000,719,"719=commercial, industrial, and other intangible assets rental and leasing",False,280
TUMOR,CENSUS_IND_CODE19702000,727,727=legal services,False,280
TUMOR,CENSUS_IND_CODE19702000,728,"728=accounting, tax preparation, bookkeeping, and payroll services",False,280
TUMOR,CENSUS_IND_CODE19702000,729,"729=architectural, engineering, and related services",False,280
TUMOR,CENSUS_IND_CODE19702000,737,737=specialized design services,False,280
TUMOR,CENSUS_IND_CODE19702000,738,738=computer systems design and related services,False,280
TUMOR,CENSUS_IND_CODE19702000,739,"739=management, scientific, and technical consulting services",False,280
TUMOR,CENSUS_IND_CODE19702000,746,746=scientific research and development services,False,280
TUMOR,CENSUS_IND_CODE19702000,747,"747=advertising, public relations, and related services",False,280
TUMOR,CENSUS_IND_CODE19702000,748,748=veterinary services,False,280
TUMOR,CENSUS_IND_CODE19702000,749,"749=other professional, scientific, and technical services",False,280
TUMOR,CENSUS_IND_CODE19702000,757,757=management of companies and enterprises,False,280
TUMOR,CENSUS_IND_CODE19702000,758,758=employment services,False,280
TUMOR,CENSUS_IND_CODE19702000,759,759=business support services,False,280
TUMOR,CENSUS_IND_CODE19702000,767,767=travel arrangements and reservation services,False,280
TUMOR,CENSUS_IND_CODE19702000,768,768=investigation and security services,False,280
TUMOR,CENSUS_IND_CODE19702000,769,769=services to buildings and dwellings,False,280
TUMOR,CENSUS_IND_CODE19702000,777,777=landscaping services,False,280
TUMOR,CENSUS_IND_CODE19702000,778,778=other administrative and other support services,False,280
TUMOR,CENSUS_IND_CODE19702000,779,779=waste management and remediation services,False,280
TUMOR,CENSUS_IND_CODE19702000,786,786=elementary and secondary schools,False,280
TUMOR,CENSUS_IND_CODE19702000,787,"787=colleges, universities, and professional schools, including junior colleges",False,280
TUMOR,CENSUS_IND_CODE19702000,788,"788=business, technical, and trade schools and training",False,280
TUMOR,CENSUS_IND_CODE19702000,789,"789=other schools and instruction, and educational support services",False,280
TUMOR,CENSUS_IND_CODE19702000,797,797=offices of physicians,False,280
TUMOR,CENSUS_IND_CODE19702000,798,798=offices of dentists,False,280
TUMOR,CENSUS_IND_CODE19702000,799,799=offices of chiropractors,False,280
TUMOR,CENSUS_IND_CODE19702000,807,807=offices of optometrists,False,280
TUMOR,CENSUS_IND_CODE19702000,808,808=offices of other health practitioners,False,280
TUMOR,CENSUS_IND_CODE19702000,809,809=outpatient care centers,False,280
TUMOR,CENSUS_IND_CODE19702000,817,817=home health care services,False,280
TUMOR,CENSUS_IND_CODE19702000,818,818=other health care services,False,280
TUMOR,CENSUS_IND_CODE19702000,819,819=hospitals,False,280
TUMOR,CENSUS_IND_CODE19702000,827,827=nursing care facilities,False,280
TUMOR,CENSUS_IND_CODE19702000,829,829=residential care facilities,False,280
TUMOR,CENSUS_IND_CODE19702000,837,837=individual and family services,False,280
TUMOR,CENSUS_IND_CODE19702000,838,"838=community food and housing, and emergency services",False,280
TUMOR,CENSUS_IND_CODE19702000,839,839=vocational rehabilitation services,False,280
TUMOR,CENSUS_IND_CODE19702000,847,847=child day care services,False,280
TUMOR,CENSUS_IND_CODE19702000,856,"856=performing arts, spectator sports, and related industries",False,280
TUMOR,CENSUS_IND_CODE19702000,857,"857=museums, art galleries, historical sites, and similar institutions",False,280
TUMOR,CENSUS_IND_CODE19702000,858,858=bowling centers,False,280
TUMOR,CENSUS_IND_CODE19702000,859,"859=other amusement, gambling, and recreation industries",False,280
TUMOR,CENSUS_IND_CODE19702000,866,866=traveler accommodation,False,280
TUMOR,CENSUS_IND_CODE19702000,867,"867=recreational vehicle parks and camps, and rooming and boarding houses",False,280
TUMOR,CENSUS_IND_CODE19702000,868,868=restaurants and other food services,False,280
TUMOR,CENSUS_IND_CODE19702000,869,"869=drinking places, alcoholic beverages",False,280
TUMOR,CENSUS_IND_CODE19702000,877,877=automotive repair and maintenance,False,280
TUMOR,CENSUS_IND_CODE19702000,878,878=car washes,False,280
TUMOR,CENSUS_IND_CODE19702000,879,879=electronic and precision equipment repair and maintenance,False,280
TUMOR,CENSUS_IND_CODE19702000,887,887=commercial and industrial machinery and equipment repair and maintenance,False,280
TUMOR,CENSUS_IND_CODE19702000,888,888=personal and household goods repair and maintenance,False,280
TUMOR,CENSUS_IND_CODE19702000,889,889=footwear and leather goods repair,False,280
TUMOR,CENSUS_IND_CODE19702000,897,897=barber shops,False,280
TUMOR,CENSUS_IND_CODE19702000,898,898=beauty salons,False,280
TUMOR,CENSUS_IND_CODE19702000,899,899=nail salons and other personal care services,False,280
TUMOR,CENSUS_IND_CODE19702000,907,907=drycleaning and laundry services,False,280
TUMOR,CENSUS_IND_CODE19702000,908,"908=funeral homes, and cemeteries and crematories",False,280
TUMOR,CENSUS_IND_CODE19702000,909,909=other personal services,False,280
TUMOR,CENSUS_IND_CODE19702000,916,916=religious organizations,False,280
TUMOR,CENSUS_IND_CODE19702000,917,"917=civic, social, advocacy organizations, and grantmaking and giving services",False,280
TUMOR,CENSUS_IND_CODE19702000,918,918=labor unions,False,280
TUMOR,CENSUS_IND_CODE19702000,919,"919=business, professional, political, and similar organizations",False,280
TUMOR,CENSUS_IND_CODE19702000,929,929=private households,False,280
TUMOR,CENSUS_IND_CODE19702000,937,937=executive offices and legislative bodies,False,280
TUMOR,CENSUS_IND_CODE19702000,938,938=public finance activities,False,280
TUMOR,CENSUS_IND_CODE19702000,939,939=other general government and support,False,280
TUMOR,CENSUS_IND_CODE19702000,947,"947=justice, public order, and safety activities",False,280
TUMOR,CENSUS_IND_CODE19702000,948,948=administration of human resource programs,False,280
TUMOR,CENSUS_IND_CODE19702000,949,949=administration of environmental quality and housing programs,False,280
TUMOR,CENSUS_IND_CODE19702000,957,957=administration of economic programs and space research,False,280
TUMOR,CENSUS_IND_CODE19702000,959,959=national security and international affairs,False,280
TUMOR,CENSUS_IND_CODE19702000,967,967=U.S. Army,False,280
TUMOR,CENSUS_IND_CODE19702000,968,968=U.S. Air Force,False,280
TUMOR,CENSUS_IND_CODE19702000,969,969=U.S. Navy,False,280
TUMOR,CENSUS_IND_CODE19702000,977,977=U.S. Marines,False,280
TUMOR,CENSUS_IND_CODE19702000,978,978=U.S. Coast Guard,False,280
TUMOR,CENSUS_IND_CODE19702000,979,"979=armed forces, branch not specified",False,280
TUMOR,CENSUS_IND_CODE19702000,987,987=Military Reserves or National Guard,False,280
TUMOR,CENSUS_IND_CODE19702000,992,992=unemployed and last worked five years ago or earlier or never worked,False,280
TUMOR,CENSUS_IND_CODE19702000,New2,New2=wholesale electronic markets and agents and brokers,False,280
TUMOR,CENSUS_IND_CODE19702000,New2,New2=electronic auctions,False,280
TUMOR,CENSUS_IND_CODE19702000,New2,New2=mail-order houses,False,280
TUMOR,CENSUS_IND_CODE19702000,New2,New2=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,New2,New2=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,New3,New3=internet publishing and broadcasting and web search portals,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,CENSUS_IND_CODE19702000,Old,Old=NANA,False,280
TUMOR,RX_HOSP_RADIATION,0,0=none,False,690
TUMOR,RX_HOSP_RADIATION,1,1=beam radiation,False,690
TUMOR,RX_HOSP_RADIATION,2,2=radioactive implants,False,690
TUMOR,RX_HOSP_RADIATION,3,3=radioisotopes,False,690
TUMOR,RX_HOSP_RADIATION,4,4=beam radiation and radioactive implants or radioisotopes,False,690
TUMOR,RX_HOSP_RADIATION,5,"5=radiation, NOS",False,690
TUMOR,RX_HOSP_RADIATION,9,9=unknown,True,690
TUMOR,OVER_RIDE_CS20,,=derived summary stage 2000 or diagnosed prior to 2012.,False,3769
TUMOR,OVER_RIDE_CS20,1,1=directly coded SEER summary stage 2000,False,3769
TUMOR,CLASS_OF_CASE,00,"00=diagnosis at reporting facility, all treatment elsewhere",False,610
TUMOR,CLASS_OF_CASE,10,"10=diagnosis at reporting facility or staff physician's office, part or all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,11,"11=diagnosis at physician office, part treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,12,"12=diagnosis at physician office, all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,13,"13=diagnosis at reporting facility, part treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,14,"14=diagnosis at reporting facility, all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,20,"20=diagnosis elsewhere, part or all treatment at reporting facility, NOS",False,610
TUMOR,CLASS_OF_CASE,21,"21=diagnosis elsewhere, part treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,22,"22=diagnosis elsewhere, all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,30,"30=diagnosis and all treatment elsewhere, reporting facility participated in diagnostic workup",False,610
TUMOR,CLASS_OF_CASE,31,"31=diagnosis and all treatment elsewhere, reporting facility provided in-transit care",False,610
TUMOR,CLASS_OF_CASE,32,"32=diagnosis and all treatment elsewhere, patient presents at reporting facility with disease",False,610
TUMOR,CLASS_OF_CASE,33,"33=diagnosis and all treatment elsewhere, patient presents at reporting facility with history",False,610
TUMOR,CLASS_OF_CASE,34,"34=not required by CoC, diagnosis and part or all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,35,"35=diagnosis before program's reference date, diagnosis and part or all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,36,"36=not required by CoC, diagnosis elsewhere and part or all treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,37,"37=diagnosis before program's reference date, diagnosis elsewhere and all or part treatment at reporting facility",False,610
TUMOR,CLASS_OF_CASE,38,"38=autopsy at reporting facility, not suspected prior to death",False,610
TUMOR,CLASS_OF_CASE,40,40=diagnosis and all treatment at same physician office,False,610
TUMOR,CLASS_OF_CASE,41,41=diagnosis and all treatment at different physician offices,False,610
TUMOR,CLASS_OF_CASE,42,42=not part of reporting facility,False,610
TUMOR,CLASS_OF_CASE,43,43=pathology or lab specimens only,False,610
